id_customer,Mobile,Earphone,Watch,Jeans,Shirt
69042,0,1,0,0,0
69045,0,1,0,2,0
69047,1,0,0,1,0
69049,0,0,0,1,0
69054,0,1,0,1,1
69055,0,1,0,0,0
69062,1,0,1,0,0
69066,0,0,0,1,0
69073,1,0,0,0,0
69077,1,0,0,1,0
69079,0,0,1,0,0
69080,0,1,0,0,0
69081,0,0,1,2,0
69086,0,0,0,1,0
69094,0,1,0,0,0
69095,0,1,0,0,0
69100,0,0,0,0,1
69104,0,0,0,1,0
69106,1,0,0,0,0
69107,0,0,0,1,0
69110,1,1,0,0,0
69114,1,0,0,0,0
69115,0,0,0,1,0
69120,0,1,0,0,0
69124,1,0,0,0,0
69125,0,1,1,1,0
69135,1,0,0,0,0
69139,0,0,0,0,1
69140,0,1,0,0,0
69141,0,0,0,1,0
69143,0,0,1,0,0
69144,0,0,0,1,0
69146,0,1,0,0,0
69149,0,1,0,0,1
69150,1,0,0,0,0
69151,0,0,0,0,1
69155,0,0,0,0,1
69159,0,0,0,0,1
69170,0,1,0,1,1
69175,0,1,0,0,0
69176,1,0,0,0,0
69177,0,0,0,1,0
69178,0,0,0,1,0
69180,0,0,0,1,0
69183,0,1,0,1,0
69185,0,0,0,0,1
69190,0,0,0,0,1
69191,1,0,1,0,0
69194,0,0,1,0,0
69195,0,0,0,1,0
69198,0,0,0,0,1
69204,0,0,0,1,0
69208,1,0,0,0,0
69211,1,0,0,0,0
69212,0,0,0,1,0
69213,0,0,0,0,1
69214,1,0,0,1,0
69219,0,0,0,2,0
69222,0,0,0,0,1
69228,0,0,0,0,1
69233,0,0,0,0,1
69236,0,0,0,0,1
69237,1,0,0,0,1
69243,0,0,1,0,0
69244,0,1,0,0,0
69249,0,0,0,1,0
69251,0,0,1,0,0
69253,0,0,0,0,1
69255,0,0,0,0,1
69256,1,0,0,1,0
69259,0,0,0,0,1
69261,0,0,0,0,1
69262,0,0,0,0,1
69264,0,1,0,0,0
69266,1,0,0,0,0
69268,0,1,0,0,1
69272,1,0,0,0,0
69273,1,0,0,0,0
69277,1,0,0,0,0
69294,0,0,1,0,0
69297,0,0,0,1,0
69298,0,0,0,1,0
69300,0,0,0,0,1
69311,0,0,0,0,1
69318,1,0,0,0,0
69319,1,0,0,0,0
69323,0,0,0,0,1
69327,0,0,0,1,0
69329,0,1,0,0,0
69331,0,1,0,0,0
69333,1,0,0,0,0
69338,0,0,0,0,1
69339,0,0,0,0,1
69343,0,0,0,1,0
69348,0,1,0,0,0
69353,1,0,0,0,0
69354,0,1,0,0,0
69356,0,0,0,0,1
69357,0,1,0,0,0
69358,0,0,0,0,1
69364,1,0,0,0,0
69366,0,0,1,0,0
69367,0,0,2,1,0
69374,1,0,0,0,0
69379,0,1,0,0,0
69385,0,0,0,0,1
69387,0,1,0,0,0
69392,0,1,0,0,0
69393,1,1,0,0,0
69396,0,0,1,0,0
69399,0,0,0,1,0
69400,0,0,1,0,0
69401,1,0,0,0,0
69404,0,0,1,1,0
69414,0,0,1,0,0
69415,0,0,0,0,1
69416,1,0,0,0,0
69420,0,0,1,0,0
69422,0,0,1,0,0
69424,1,0,0,0,0
69426,0,0,0,0,1
69434,0,1,0,0,0
69436,0,0,0,0,1
69437,0,0,1,1,0
69438,0,0,0,0,1
69450,0,1,0,0,0
69451,0,1,0,0,0
69453,1,0,0,0,0
69454,0,0,0,0,1
69456,0,0,0,1,0
69459,0,0,1,0,0
69460,0,0,0,0,1
69463,0,1,0,0,0
69465,0,0,1,0,0
69473,0,1,0,0,0
69474,0,1,0,0,0
69480,0,1,1,0,0
69483,0,1,0,0,0
69485,0,0,0,0,1
69491,0,0,0,0,1
69494,0,0,0,1,0
69497,0,1,0,1,0
69501,0,1,0,0,0
69503,0,1,0,0,1
69508,0,1,0,0,0
69512,0,0,0,1,0
69513,0,1,1,0,0
69515,1,0,1,0,0
69518,1,0,0,0,0
69522,0,0,0,1,0
69523,0,1,0,0,0
69526,0,0,1,0,0
69537,0,0,0,1,0
69539,1,0,0,0,1
69541,0,0,0,1,0
69545,0,0,0,0,1
69547,0,1,0,0,0
69549,1,1,0,0,0
69555,1,0,0,0,0
69557,0,0,0,1,0
69562,0,0,0,1,0
69563,0,0,0,0,1
69569,0,0,0,0,1
69570,0,0,0,0,1
69575,0,0,2,0,0
69581,0,0,0,0,1
69582,0,0,0,1,0
69584,0,1,0,0,0
69586,0,0,1,0,0
69587,0,1,0,0,0
69588,0,1,0,1,0
69589,1,0,0,0,0
69592,0,0,1,0,0
69600,0,1,0,0,1
69603,0,0,0,1,1
69612,0,0,0,0,1
69618,0,0,0,0,1
69624,0,0,0,0,1
69627,0,1,0,0,0
69634,0,0,0,1,0
69635,0,0,0,0,1
69636,1,0,0,0,0
69637,0,0,0,0,1
69638,0,1,0,0,0
69641,1,0,0,1,0
69644,0,1,0,0,0
69646,0,1,0,0,0
69648,0,1,1,0,0
69650,0,0,1,0,0
69651,1,0,0,0,0
69653,0,0,0,1,0
69655,1,0,0,0,0
69657,0,0,1,0,0
69659,0,1,0,0,0
69661,0,0,0,2,0
69666,1,0,0,0,0
69667,1,0,1,0,0
69668,1,0,0,0,0
69670,0,1,0,0,0
69671,0,0,0,1,0
69673,1,0,0,0,0
69675,0,0,0,1,0
69682,0,0,0,1,0
69694,1,1,1,0,0
69695,0,0,0,1,0
69700,0,0,0,1,0
69703,1,0,0,0,0
69709,1,0,0,0,0
69717,1,0,1,0,0
69721,0,0,0,0,1
69722,0,0,0,1,0
69724,0,1,0,0,0
69730,0,0,0,1,0
69731,0,0,0,1,0
69732,0,0,0,2,0
69733,1,1,0,0,0
69735,1,1,0,0,0
69739,1,0,0,0,0
69742,1,0,0,0,0
69743,0,1,0,0,0
69750,0,1,0,0,0
69752,1,1,0,0,0
69753,1,0,0,0,0
69762,1,0,0,0,0
69763,0,1,0,0,1
69773,0,0,1,0,0
69776,0,0,0,0,1
69777,0,1,0,0,0
69778,1,1,0,0,0
69782,0,0,0,0,1
69784,0,0,0,0,1
69786,0,0,0,0,1
69790,0,1,0,2,0
69792,0,1,0,0,1
69793,0,0,1,0,0
69794,0,0,0,0,1
69796,0,1,0,0,0
69798,0,0,0,0,2
69800,0,0,0,1,0
69803,0,2,0,0,0
69806,0,0,0,1,0
69807,0,0,0,0,1
69809,0,0,1,0,0
69815,0,0,0,1,0
69820,0,1,0,0,0
69823,2,0,0,0,1
69825,0,0,0,1,1
69826,0,0,0,1,0
69834,0,1,0,0,0
69836,0,0,0,0,1
69841,1,0,0,0,0
69842,0,0,0,1,0
69846,0,1,0,0,0
69848,0,0,1,0,0
69853,2,0,0,0,0
69856,0,0,0,1,0
69857,0,0,0,1,0
69861,0,0,0,0,1
69863,0,0,1,0,0
69864,2,0,0,0,0
69870,1,0,0,0,0
69871,0,0,0,0,1
69873,0,0,0,1,0
69875,0,0,1,0,0
69876,0,2,0,0,0
69879,0,1,0,1,0
69880,0,2,0,0,0
69890,1,0,0,0,0
69893,0,1,0,0,0
69894,1,0,0,1,0
69896,0,1,0,0,0
69897,0,1,0,0,0
69899,1,1,0,0,0
69902,0,0,0,0,1
69903,1,0,0,1,0
69905,0,0,0,1,0
69907,0,0,0,1,0
69909,0,0,0,1,0
69910,0,1,0,0,0
69913,0,2,0,0,0
69915,0,0,0,0,1
69917,0,1,0,0,0
69920,0,1,0,0,0
69921,0,0,0,1,0
69923,0,1,0,0,0
69924,0,1,0,0,0
69927,0,0,0,1,1
69933,0,0,0,1,0
69934,0,0,0,1,0
69935,0,1,0,0,0
69937,1,0,0,0,0
69938,0,0,0,0,1
69940,0,0,0,0,1
69945,0,1,0,0,0
69946,0,0,0,0,1
69953,0,1,0,0,0
69957,1,0,1,0,0
69960,1,0,0,0,0
69963,0,0,0,0,1
69965,0,1,1,0,0
69972,0,0,1,0,0
69975,1,0,0,0,0
69977,0,0,0,0,1
69978,0,0,0,0,1
69981,0,0,0,1,1
69984,0,0,0,0,1
69988,0,1,0,0,0
69992,0,1,0,0,0
69995,1,0,0,0,0
69997,1,0,0,0,1
69999,0,0,0,1,0
70000,0,0,0,0,2
70009,0,0,1,0,0
70010,0,0,0,0,1
70016,0,1,0,0,0
70019,1,0,0,0,0
70023,0,0,0,1,0
70028,1,0,0,0,1
70029,0,0,0,0,1
70030,0,0,1,0,0
70031,1,0,0,0,0
70034,0,1,0,0,0
70035,1,0,0,0,0
70036,0,1,0,0,0
70039,1,0,0,0,0
70041,0,0,1,0,0
70044,0,1,0,0,0
70046,0,0,0,0,1
70047,0,0,0,1,0
70055,0,0,1,0,0
70057,1,0,0,0,0
70060,1,0,0,0,0
70061,0,0,0,0,1
70062,0,0,1,0,0
70072,0,0,0,0,1
70074,1,0,0,0,0
70081,0,0,0,0,1
70088,0,0,0,1,0
70090,0,1,0,0,0
70091,0,1,0,0,0
70093,0,1,0,0,0
70097,0,1,0,0,0
70101,0,1,1,0,1
70104,0,0,0,1,0
70114,1,0,0,0,0
70117,0,0,0,1,0
70118,1,0,0,0,0
70120,0,0,1,0,0
70124,1,0,0,0,0
70125,0,1,0,0,0
70127,0,0,0,0,1
70128,0,0,0,0,1
70131,0,1,0,0,0
70132,0,1,0,0,0
70135,1,0,0,0,0
70136,1,0,0,1,0
70138,0,1,0,0,1
70139,0,1,0,0,0
70141,0,0,0,1,0
70142,0,2,0,0,0
70144,1,0,0,0,0
70146,0,1,0,0,0
70148,1,0,0,0,0
70150,0,0,0,1,0
70152,0,0,0,1,1
70155,0,0,0,1,1
70158,0,1,0,0,0
70159,0,0,0,0,1
70162,0,1,0,0,0
70167,1,1,0,0,0
70168,0,0,0,0,1
70169,0,0,0,0,1
70174,0,0,0,0,1
70175,0,0,0,0,1
70176,1,0,0,0,1
70180,1,0,0,0,0
70184,1,0,1,0,2
70192,0,0,0,0,1
70193,0,0,0,0,1
70195,0,0,0,1,0
70196,0,0,0,0,1
70198,0,0,0,0,1
70201,0,1,0,0,0
70204,0,0,0,1,0
70208,0,0,0,1,0
70209,0,0,0,0,1
70214,0,0,0,1,0
70216,0,1,0,0,0
70219,0,0,0,0,1
70222,0,0,1,0,0
70225,0,0,0,0,1
70227,0,0,0,1,0
70228,0,0,1,0,0
70235,0,0,0,0,1
70241,0,0,0,0,1
70243,0,2,0,0,0
70246,1,0,0,0,0
70247,1,0,0,0,1
70250,0,1,0,0,0
70252,0,0,0,1,1
70258,0,0,0,1,0
70260,0,1,2,0,0
70261,0,1,0,0,0
70263,1,0,0,1,0
70271,0,0,1,0,0
70273,1,0,0,0,0
70276,1,1,0,0,0
70278,0,0,1,0,0
70281,0,0,0,0,1
70284,0,0,1,0,0
70292,1,0,0,0,0
70293,1,0,0,0,0
70301,1,0,0,0,0
70303,0,0,0,0,1
70312,1,0,0,0,1
70314,1,1,0,0,0
70316,0,0,0,1,0
70318,1,0,0,0,0
70319,0,0,0,1,0
70321,0,0,0,0,1
70323,0,0,0,1,0
70325,1,1,0,0,0
70326,0,0,0,0,1
70330,0,0,0,0,1
70332,0,1,0,0,0
70336,1,0,0,0,0
70337,0,1,0,0,0
70344,1,0,0,0,0
70345,0,0,0,1,2
70347,0,0,0,1,0
70348,0,1,0,0,0
70350,0,0,0,1,0
70351,0,0,0,1,1
70354,0,0,1,0,0
70356,0,0,1,0,0
70357,0,1,0,0,0
70359,0,0,0,1,0
70364,0,0,0,0,1
70368,0,1,0,0,0
70369,0,0,0,0,2
70370,0,1,0,0,0
70371,0,2,0,0,0
70375,0,1,0,0,1
70378,1,0,0,0,0
70379,0,0,1,0,0
70382,0,1,0,0,0
70386,0,0,0,1,0
70387,0,0,0,1,0
70390,0,1,0,0,0
70393,0,0,1,0,0
70394,0,0,0,0,1
70397,0,1,2,0,0
70398,0,0,0,0,1
70402,0,1,0,0,0
70404,0,0,0,1,0
70405,0,0,1,0,0
70406,0,0,1,0,0
70408,0,0,0,0,1
70409,0,1,0,0,0
70413,1,0,0,1,0
70415,0,0,0,1,0
70419,0,0,0,1,0
70420,0,1,0,0,0
70421,0,0,1,0,0
70422,0,0,0,1,0
70427,0,0,0,2,0
70432,1,0,0,1,0
70441,1,1,0,0,0
70445,1,0,0,0,0
70448,1,0,0,0,0
70449,0,0,1,0,0
70452,0,0,0,0,1
70455,0,1,0,0,0
70460,0,0,0,0,1
70465,0,1,0,0,0
70466,0,0,0,0,1
70472,0,0,1,0,0
70474,0,0,1,0,0
70476,0,1,0,0,0
70479,0,0,0,0,1
70485,1,1,0,0,0
70490,1,1,0,0,0
70495,0,1,0,0,1
70498,0,0,0,0,1
70500,0,1,0,0,0
70502,0,0,1,0,0
70508,0,0,0,0,1
70509,0,0,0,0,1
70511,0,0,1,0,0
70515,0,0,0,1,0
70516,1,0,0,0,1
70517,1,0,0,0,0
70519,0,1,0,0,0
70525,1,0,0,1,0
70526,1,0,0,0,1
70527,0,0,0,1,1
70530,0,1,0,0,0
70535,1,0,0,0,0
70536,0,0,0,1,0
70539,0,0,0,0,1
70544,0,0,1,0,0
70548,0,1,0,0,0
70549,0,0,0,1,0
70550,0,0,0,1,0
70551,0,0,0,1,1
70554,0,0,0,1,2
70555,1,0,0,0,0
70557,1,0,0,0,0
70558,1,0,0,0,0
70561,0,0,1,0,0
70563,0,0,0,1,0
70567,1,1,0,0,0
70577,1,1,0,0,0
70578,0,1,0,0,0
70585,1,0,0,0,0
70586,1,0,0,0,0
70590,0,1,0,0,0
70591,1,0,0,0,0
70592,0,1,0,0,1
70598,0,0,0,0,1
70599,0,0,0,0,1
70603,0,0,0,1,0
70604,0,0,0,0,1
70605,1,0,0,0,1
70606,0,0,0,0,1
70609,0,1,1,0,0
70610,0,0,1,0,0
70611,0,0,0,1,0
70613,0,1,0,0,0
70614,0,0,0,0,1
70615,0,1,1,0,0
70616,0,1,0,0,0
70620,0,0,0,0,1
70621,0,0,0,1,0
70624,0,1,0,0,0
70625,0,0,0,1,0
70626,0,0,1,0,0
70629,0,0,0,0,1
70631,0,0,0,0,2
70633,0,0,0,0,1
70635,0,1,0,0,0
70639,1,0,0,0,0
70641,0,0,0,0,1
70642,0,0,0,0,1
70643,0,0,1,0,0
70645,0,0,0,1,0
70648,0,1,0,0,0
70653,0,0,0,1,0
70657,0,0,1,0,0
70661,0,1,0,0,0
70663,0,0,0,0,1
70666,0,2,0,0,1
70667,0,0,0,2,0
70675,0,0,0,0,1
70677,0,0,1,0,0
70680,0,0,1,0,0
70683,1,1,0,0,0
70689,0,0,1,0,0
70693,2,0,0,0,0
70694,0,1,0,0,0
70695,0,0,0,0,1
70698,1,0,0,0,0
70702,0,0,0,0,1
70704,0,0,0,0,1
70705,1,0,0,0,1
70707,1,0,0,0,0
70710,1,0,0,1,0
70712,2,0,0,0,0
70714,1,1,1,0,0
70719,0,0,0,0,1
70724,0,0,0,0,1
70726,1,0,0,0,0
70728,0,0,0,0,1
70732,1,0,1,0,0
70733,1,0,0,0,0
70742,0,0,0,0,1
70745,1,0,0,0,0
70746,0,0,1,0,0
70747,0,0,1,0,1
70748,0,0,0,0,1
70750,1,0,0,0,0
70752,1,0,0,0,0
70753,1,0,0,0,0
70756,0,1,0,0,0
70760,0,0,0,0,1
70762,1,0,0,1,0
70764,0,0,0,1,0
70765,0,1,0,0,0
70767,0,1,0,1,0
70768,0,0,1,0,0
70769,0,0,0,1,0
70771,0,0,0,0,1
70772,0,1,0,0,0
70774,0,0,0,1,0
70775,1,0,0,0,1
70776,0,0,0,0,1
70779,1,0,0,0,0
70781,1,0,0,0,0
70785,1,0,0,0,0
70789,0,0,1,0,1
70792,0,1,0,0,1
70797,1,0,0,1,0
70799,0,1,0,0,0
70800,1,0,0,0,0
70801,0,0,0,1,0
70806,0,0,1,0,0
70808,0,0,1,0,0
70810,1,0,0,0,0
70812,1,0,0,0,1
70813,0,0,0,0,1
70821,0,0,0,1,0
70824,1,0,0,0,0
70825,0,0,0,1,1
70826,0,0,0,0,1
70827,0,0,1,0,0
70828,1,0,1,0,0
70831,0,0,1,0,0
70834,0,0,0,0,1
70836,0,0,0,1,0
70837,2,0,1,0,0
70845,1,0,0,0,0
70848,0,0,0,1,0
70850,1,0,0,0,0
70852,0,0,0,0,1
70856,0,0,0,0,1
70857,0,0,0,1,0
70858,0,0,1,0,1
70860,0,0,0,0,1
70863,0,0,1,0,0
70864,0,1,0,0,1
70865,1,0,0,0,0
70869,0,0,1,0,0
70871,0,1,0,0,0
70876,0,2,0,0,0
70877,1,0,0,0,0
70882,0,1,0,0,0
70884,0,0,0,1,0
70889,0,0,0,0,1
70890,0,1,0,0,0
70892,0,1,0,0,0
70893,1,1,0,0,0
70901,0,0,0,1,0
70904,0,0,0,0,1
70906,0,0,0,1,0
70907,0,1,0,0,0
70921,0,0,0,2,0
70924,0,0,0,0,1
70925,0,0,1,0,0
70927,0,0,0,1,0
70930,1,1,0,0,0
70933,0,0,0,1,0
70934,0,0,0,1,0
70936,0,0,0,0,1
70943,0,0,1,0,0
70944,0,0,0,0,1
70951,0,0,0,0,1
70952,2,0,0,0,0
70953,0,0,0,0,1
70954,1,0,0,0,0
70959,1,0,0,0,0
70961,1,1,0,0,1
70962,1,0,0,0,0
70964,0,1,0,0,1
70965,0,0,0,0,1
70967,0,1,0,0,0
70968,1,0,0,1,0
70971,0,0,1,0,0
70972,0,1,0,0,0
70975,0,1,0,0,0
70976,0,1,0,0,0
70983,0,0,1,0,0
70986,0,0,1,0,0
70987,0,0,0,0,1
70991,1,1,0,0,0
70993,1,0,0,0,1
70994,0,1,0,0,0
70995,0,1,1,0,0
70996,0,0,0,0,1
70998,1,0,0,0,0
71001,0,0,1,1,0
71003,0,0,0,1,0
71007,0,0,0,0,1
71012,0,1,0,0,0
71014,0,0,1,0,0
71015,0,0,0,0,1
71021,2,0,0,0,0
71023,0,0,0,0,1
71030,0,0,0,1,0
71033,0,0,0,0,1
71036,1,0,0,1,0
71037,1,0,0,0,0
71042,0,1,0,0,0
71044,1,0,0,0,0
71047,0,0,0,0,1
71048,0,0,0,1,0
71051,1,0,0,0,0
71056,0,1,0,1,0
71058,0,0,0,0,1
71059,1,0,0,1,0
71061,0,1,0,0,0
71063,1,0,0,0,0
71066,0,0,1,0,0
71076,0,1,0,0,0
71079,0,0,1,0,0
71081,0,0,0,0,1
71082,0,0,0,0,2
71087,1,0,0,0,0
71088,0,0,0,1,2
71089,1,0,0,0,0
71091,0,0,0,1,0
71092,0,1,0,0,0
71093,0,0,1,0,0
71096,1,0,0,0,0
71098,0,1,0,0,0
71099,0,0,0,0,1
71103,0,0,0,0,1
71107,0,0,0,1,0
71109,0,0,0,0,1
71112,0,2,0,0,0
71114,0,0,0,1,0
71116,0,0,0,1,0
71117,1,0,0,0,1
71118,0,0,0,0,1
71119,1,0,0,0,0
71120,0,0,1,0,1
71123,0,0,2,1,1
71124,0,0,0,0,1
71127,0,0,0,0,1
71132,0,0,1,0,0
71133,0,0,0,1,0
71134,0,0,0,0,1
71137,0,0,0,0,1
71139,0,0,0,1,0
71143,0,0,0,0,1
71147,0,0,0,0,1
71149,0,0,0,0,1
71150,0,0,0,1,0
71155,1,0,0,0,0
71157,0,0,0,1,1
71159,0,1,1,0,1
71160,0,1,0,1,0
71165,0,0,0,0,1
71166,0,0,0,0,1
71167,0,0,0,0,1
71173,1,0,0,0,0
71180,0,0,0,0,1
71185,0,0,0,1,0
71192,1,0,0,0,1
71197,0,0,0,1,0
71205,1,0,0,0,0
71206,0,0,0,1,0
71213,1,0,0,0,0
71215,0,1,0,0,0
71216,0,1,0,0,0
71219,1,0,0,1,0
71225,0,0,0,0,1
71226,0,1,0,0,0
71228,1,0,0,0,0
71229,0,0,0,0,1
71244,0,0,0,0,1
71246,1,0,0,0,0
71247,0,0,0,0,1
71250,1,0,0,0,0
71251,0,1,0,0,1
71253,0,0,0,0,1
71254,0,1,0,0,0
71255,0,0,0,1,0
71257,0,1,0,0,0
71260,0,0,0,1,0
71261,0,0,0,1,0
71263,1,0,0,0,0
71264,1,0,0,0,0
71271,0,1,0,0,0
71279,0,0,0,0,1
71280,1,0,0,0,0
71281,1,0,0,0,0
71284,0,0,0,1,0
71285,0,0,0,0,1
71286,1,0,0,0,0
71290,0,0,0,0,1
71292,0,0,0,1,0
71293,0,0,1,0,0
71294,0,0,0,0,1
71299,0,0,0,1,0
71301,2,0,0,0,0
71304,0,0,1,0,0
71305,0,0,0,0,1
71307,0,0,1,1,0
71308,1,0,0,0,0
71314,0,0,0,1,0
71324,0,1,0,0,0
71327,0,1,0,0,0
71329,0,1,0,0,0
71332,0,0,1,0,0
71335,1,0,0,0,0
71348,0,1,0,0,0
71351,0,0,0,1,0
71352,0,0,1,0,0
71353,0,1,0,0,0
71357,0,0,0,0,1
71359,0,1,0,0,0
71360,0,1,0,0,1
71367,1,1,0,0,0
71370,0,1,0,0,0
71371,0,0,0,1,0
71376,0,0,0,0,1
71379,0,0,0,0,1
71380,0,0,0,1,0
71383,1,0,0,0,0
71385,0,1,0,0,0
71386,0,0,0,1,0
71387,0,1,0,0,0
71393,0,2,0,0,0
71395,1,1,0,0,0
71400,0,0,1,1,0
71402,1,0,0,0,0
71403,0,0,0,1,0
71406,0,0,0,0,1
71407,0,0,0,0,1
71408,0,0,0,0,1
71409,1,1,0,0,0
71410,1,0,0,0,0
71416,2,0,0,0,0
71417,0,1,0,0,1
71418,2,1,0,0,0
71419,1,1,0,0,0
71420,0,0,1,0,0
71422,0,0,1,0,0
71425,0,1,0,0,0
71430,0,0,0,0,1
71431,0,0,0,1,0
71434,1,0,0,0,0
71441,0,0,0,1,1
71442,0,0,0,0,1
71446,0,0,0,0,1
71447,0,0,0,0,1
71450,0,0,1,0,0
71454,1,0,0,0,0
71456,1,0,0,0,0
71458,0,0,0,1,0
71463,0,0,0,0,1
71464,0,0,1,0,0
71465,0,0,0,1,0
71467,0,1,0,0,0
71470,0,0,1,1,0
71473,0,0,0,0,1
71475,0,0,0,0,1
71479,1,0,0,0,0
71480,0,0,0,0,1
71481,0,1,0,0,0
71495,0,1,1,0,0
71496,0,1,0,0,0
71497,0,0,0,0,1
71498,0,1,0,0,0
71502,0,0,0,1,0
71505,1,0,0,0,0
71506,1,0,0,0,0
71513,0,1,0,0,0
71515,0,0,0,1,0
71519,0,0,0,0,1
71520,0,0,0,1,0
71523,0,1,0,0,0
71525,1,0,0,0,1
71532,0,0,1,0,0
71537,0,0,0,2,0
71538,0,0,1,0,1
71540,0,1,0,1,0
71543,0,0,0,0,2
71548,1,0,0,0,0
71550,0,0,0,1,0
71551,0,1,0,0,0
71553,1,0,1,0,0
71555,0,0,1,0,1
71556,0,1,0,1,0
71558,0,1,0,0,0
71561,0,1,0,0,0
71565,0,0,0,0,1
71570,0,0,0,1,0
71574,0,0,0,1,0
71577,0,0,0,1,0
71578,0,1,0,0,0
71579,0,0,0,2,0
71581,1,0,0,0,0
71586,0,1,0,0,0
71587,0,1,0,0,0
71588,0,0,0,0,1
71592,1,0,0,0,0
71602,1,0,1,0,0
71603,0,0,1,0,0
71605,0,0,0,0,1
71607,0,0,0,0,2
71608,1,0,0,0,0
71609,0,0,0,1,0
71613,0,0,0,0,2
71616,1,0,0,0,0
71626,0,0,0,1,0
71628,0,0,0,1,0
71634,0,1,0,0,0
71642,0,0,0,1,0
71643,2,0,0,0,0
71650,0,1,0,0,1
71654,0,1,0,0,0
71655,0,0,0,1,0
71658,0,1,0,1,0
71659,0,1,0,0,0
71662,0,1,0,0,1
71664,0,0,0,0,1
71665,1,0,0,0,0
71666,0,0,0,0,1
71668,0,1,0,0,0
71671,0,0,0,1,0
71673,1,1,0,0,0
71678,0,2,0,0,0
71679,1,0,0,0,0
71682,1,0,0,0,0
71686,0,0,0,0,1
71687,0,0,0,0,1
71688,0,0,0,0,1
71690,0,0,0,1,0
71691,0,0,0,1,0
71695,1,0,0,0,0
71701,0,0,1,0,0
71706,0,0,0,0,1
71707,0,0,0,1,0
71710,0,0,0,0,1
71718,1,0,0,0,1
71719,0,1,0,0,0
71728,0,0,0,0,1
71730,0,0,1,0,0
71749,1,1,0,1,0
71750,0,0,1,0,0
71751,0,1,0,0,0
71752,0,0,0,1,0
71753,0,0,0,1,0
71760,0,0,0,0,1
71764,0,0,0,1,0
71768,0,0,0,1,0
71769,1,0,0,0,0
71771,0,0,0,0,1
71773,1,0,0,0,0
71775,0,0,0,1,0
71776,0,1,0,0,2
71777,0,0,0,1,0
71778,0,0,0,0,1
71781,0,0,0,1,0
71787,0,0,1,0,0
71788,1,0,0,0,0
71789,1,1,0,0,0
71791,0,0,0,1,0
71793,0,0,0,1,0
71796,0,0,1,0,0
71803,1,1,0,0,0
71807,1,0,0,1,0
71808,0,0,0,0,2
71809,0,1,0,0,0
71810,0,0,0,0,1
71813,0,0,0,1,0
71815,0,0,0,0,1
71816,1,0,0,0,0
71819,0,1,0,0,0
71822,0,0,1,0,1
71828,0,0,0,0,1
71829,0,0,1,0,0
71836,0,0,0,0,1
71837,1,1,0,0,0
71841,0,0,0,0,1
71843,0,0,0,0,1
71849,1,1,0,0,0
71851,1,1,0,0,0
71854,0,0,0,1,0
71855,1,0,0,0,0
71858,0,0,0,1,0
71859,1,0,0,0,0
71861,0,0,1,1,0
71862,0,0,2,0,0
71864,0,1,0,0,0
71871,0,0,0,0,1
71872,0,1,0,0,0
71873,0,0,0,0,1
71879,1,0,0,0,0
71886,1,0,0,0,0
71887,0,0,0,1,0
71888,1,0,0,0,0
71890,0,0,0,1,0
71892,1,0,0,0,0
71893,1,0,0,0,0
71894,1,0,0,0,0
71896,0,1,0,0,0
71901,0,0,0,1,1
71907,1,0,0,0,0
71912,1,0,0,0,0
71913,0,0,0,1,0
71914,0,1,0,1,0
71918,0,0,0,0,1
71920,1,0,0,0,0
71921,1,1,0,0,0
71923,0,0,0,2,0
71926,0,0,1,0,0
71932,0,2,0,0,0
71942,0,0,1,0,0
71943,0,0,1,0,0
71946,0,0,0,0,1
71948,0,0,1,0,0
71953,0,1,0,0,0
71955,0,1,0,0,0
71958,1,0,0,0,0
71959,0,2,0,0,0
71963,0,0,0,1,1
71964,1,0,0,0,1
71970,0,0,0,1,0
71971,0,0,0,0,1
71972,0,0,0,0,1
71973,0,1,0,0,0
71975,0,0,0,1,0
71976,0,1,0,0,0
71978,0,1,0,0,0
71983,0,0,0,0,1
71984,0,0,0,1,0
71986,0,0,0,1,1
71991,0,1,0,0,0
71995,0,1,0,0,1
72004,0,0,0,0,1
72005,0,1,0,0,2
72006,1,1,0,1,1
72011,0,1,0,0,0
72014,0,0,0,0,1
72018,0,0,1,0,0
72023,0,0,0,0,1
72025,0,0,1,0,0
72027,0,0,0,1,0
72032,0,0,1,1,0
72045,0,1,0,0,0
72048,0,1,0,0,0
72050,0,0,1,0,0
72053,0,0,0,0,1
72054,0,0,0,1,0
72055,0,0,0,1,0
72059,0,0,1,0,0
72068,0,0,0,1,0
72073,1,0,1,0,0
72074,0,0,1,0,0
72078,0,0,0,0,1
72079,0,0,0,1,0
72080,0,0,0,0,1
72089,1,0,0,0,0
72090,2,0,0,0,0
72091,0,0,0,0,1
72092,0,0,0,1,0
72096,0,1,0,0,0
72099,0,1,0,0,0
72104,0,0,0,1,0
72106,0,1,0,0,0
72107,0,0,1,0,1
72110,1,0,0,0,0
72119,0,0,0,0,1
72124,0,0,0,0,1
72130,0,0,1,0,0
72131,1,0,0,0,0
72133,0,0,1,0,1
72135,0,1,0,0,0
72137,0,1,0,0,0
72138,0,1,0,0,1
72139,0,0,0,0,1
72140,0,1,0,0,0
72142,0,1,0,0,0
72143,1,0,0,0,0
72144,0,1,0,0,0
72145,0,0,0,1,1
72146,0,0,0,0,1
72147,0,1,0,0,0
72149,0,0,0,0,1
72151,1,0,0,0,0
72160,0,0,1,0,0
72164,1,0,0,0,0
